predicted_label,None,Positive,Negative
0,0.9723173,0.013434882,0.0142476475
0,0.97486806,0.0133073665,0.01182463
0,0.9801809,0.0107615115,0.009057578
0,0.9799218,0.010626473,0.009451624
0,0.9804745,0.009840871,0.00968469
0,0.9747124,0.013449491,0.011838171
0,0.973043,0.013903008,0.013054055
0,0.89964956,0.04630992,0.054040473
0,0.9779433,0.011410216,0.010646537
0,0.97877914,0.01060963,0.010611167
0,0.9770441,0.01257682,0.010378877
0,0.9743797,0.013025329,0.0125951
0,0.9743623,0.013692403,0.011945346
0,0.9709165,0.014285261,0.014798138
0,0.9749418,0.013492431,0.011565825
0,0.97784704,0.011339434,0.010813418
0,0.9770898,0.011560521,0.011349804
0,0.97360295,0.014117041,0.012280154
0,0.97619176,0.01122846,0.012579772
0,0.9725281,0.013879031,0.013593015
0,0.9727373,0.0144067155,0.012856064
0,0.94004667,0.028414441,0.03153889
0,0.9746826,0.013060027,0.012257281
0,0.97704625,0.011621208,0.01133264
0,0.9657808,0.017021136,0.017198183
0,0.9680868,0.016835578,0.015077683
0,0.97709733,0.011931804,0.01097108
0,0.9764282,0.012349016,0.011222722
0,0.9763075,0.011435659,0.012256813
0,0.97907925,0.010881191,0.010039569
0,0.842366,0.07269644,0.0849375
0,0.97765934,0.011440535,0.010900042
0,0.9663561,0.017704584,0.015939368
0,0.96296006,0.018630328,0.018409615
0,0.9742343,0.013293997,0.012471683
0,0.9742489,0.0130315535,0.012719497
0,0.9763261,0.011762769,0.0119110495
0,0.95827854,0.020301932,0.021419426
0,0.88569766,0.053692438,0.06060993
0,0.978878,0.011165214,0.009956739
0,0.55946076,0.16611266,0.27442658
0,0.9630391,0.019536857,0.017424067
0,0.9792895,0.010247624,0.010462779
0,0.9776603,0.011686401,0.010653378
0,0.9780375,0.011363906,0.010598535
0,0.97862554,0.010969577,0.010404851
0,0.9338215,0.032900464,0.03327797
0,0.9802735,0.010126941,0.009599568
0,0.9578753,0.022265727,0.019859094
0,0.97960466,0.010750751,0.009644854
0,0.9732903,0.013540737,0.013169055
0,0.96802354,0.01630662,0.015669804
0,0.9755896,0.012419921,0.011990447
0,0.9150437,0.037350122,0.047606055
0,0.9802441,0.009945475,0.009810539
0,0.9772152,0.011615678,0.011169276
0,0.9765312,0.012652877,0.010816074
0,0.97867966,0.0113623245,0.00995815
0,0.967961,0.017119408,0.014919542
0,0.9523008,0.023237184,0.024462145
0,0.97099733,0.014240128,0.014762574
0,0.52890587,0.16637343,0.30472067
0,0.9727089,0.0143650165,0.012926048
0,0.5816914,0.16475941,0.25354922
0,0.9682322,0.016268965,0.0154986605
0,0.9780289,0.01143478,0.010536254
0,0.9602179,0.019811966,0.019970208
0,0.97336805,0.013461976,0.013169923
0,0.9770179,0.01183672,0.0111455005
0,0.97295713,0.0140054505,0.013037483
0,0.97550076,0.012538313,0.011960838
0,0.97892237,0.011152502,0.009925259
0,0.97615576,0.012447823,0.011396486
0,0.6329513,0.15146476,0.21558398
0,0.9773687,0.010981542,0.011649702
0,0.9687938,0.015765017,0.015441276
0,0.975547,0.012458642,0.01199437
0,0.9743049,0.013086776,0.012608338
0,0.9765267,0.012125147,0.011348073
0,0.97721165,0.011962703,0.01082563
0,0.78169227,0.086071156,0.13223659
0,0.97381926,0.0137319155,0.012448725
0,0.9799438,0.010557532,0.009498604
0,0.5537538,0.1576084,0.28863782
0,0.97097415,0.0146425925,0.014383329
0,0.9783061,0.011183165,0.0105107725
0,0.93479335,0.032261666,0.03294494
0,0.97313994,0.014019443,0.012840632
0,0.96979517,0.015302121,0.014902733
0,0.92916256,0.034358233,0.036479324
0,0.97248447,0.014365976,0.013149491
0,0.97647154,0.011932185,0.011596181
0,0.9772939,0.01199298,0.010712975
0,0.97952837,0.0106992265,0.0097724395
0,0.97200227,0.014502175,0.0134955775
0,0.6642225,0.1210703,0.21470734
0,0.98076016,0.010208227,0.009031615
0,0.97320306,0.013893869,0.012903128
0,0.71550745,0.12517205,0.15932044
0,0.8228737,0.07715397,0.09997234
0,0.9673331,0.016332205,0.016334806
0,0.97310346,0.013884796,0.013011847
0,0.96727586,0.016970193,0.015753932
0,0.9780623,0.011061202,0.010876638
0,0.97115386,0.015182351,0.013663732
0,0.9709744,0.015226286,0.013799394
0,0.5558101,0.18415833,0.26003164
0,0.9647941,0.017474588,0.017731281
0,0.9151362,0.04160996,0.04325387
0,0.8793496,0.056320023,0.06433046
0,0.9749776,0.013038665,0.011983909
0,0.97821426,0.011308774,0.010476851
0,0.96309555,0.01895711,0.017947283
0,0.9770892,0.011087267,0.011823458
0,0.92651314,0.03435672,0.03913019
0,0.9793169,0.010539018,0.010144089
0,0.97817934,0.011037335,0.010783347
0,0.95766395,0.02168056,0.020655578
0,0.9799877,0.010845863,0.009166491
0,0.63811225,0.13475193,0.2271357
0,0.6688397,0.13448459,0.19667575
0,0.97184914,0.014830052,0.01332073
0,0.9751145,0.013128872,0.011756614
0,0.978193,0.010693989,0.011113013
0,0.97648853,0.012258584,0.011252843
0,0.85594463,0.06719551,0.07685983
0,0.96988696,0.015704865,0.014408303
0,0.96201026,0.019747905,0.01824191
0,0.9442521,0.028478136,0.027269823
0,0.96770096,0.017250657,0.015048422
0,0.9704078,0.015701532,0.013890457
0,0.97292006,0.014214959,0.012865044
0,0.97857636,0.010816368,0.010607307
0,0.96724343,0.016787574,0.01596897
0,0.9788255,0.010809097,0.010365236
0,0.96363324,0.017962461,0.018404245
0,0.7180242,0.101974554,0.18000123
0,0.9710395,0.015228007,0.013732434
0,0.9598416,0.02014439,0.020014156
0,0.55422264,0.19763458,0.24814281
0,0.97639966,0.011944978,0.011655264
0,0.9752654,0.012698512,0.012036136
0,0.9794252,0.010675107,0.0098998025
0,0.9720703,0.014743038,0.013186738
0,0.9081374,0.04837074,0.043491833
0,0.9725513,0.013574309,0.013874517
0,0.9776438,0.012188541,0.010167823
0,0.5635861,0.15493625,0.28147763
0,0.9652745,0.01692744,0.01779803
0,0.97734284,0.011662386,0.010994656
0,0.97318816,0.01422298,0.012588838
0,0.9697605,0.016107421,0.014132176
0,0.98125505,0.009670552,0.0090743555
0,0.97616637,0.012433876,0.011399819
0,0.8339533,0.07551899,0.090527765
0,0.97801656,0.011591222,0.010392253
0,0.98117113,0.0095786005,0.009250424
0,0.9768161,0.0119933,0.011190436
0,0.9735402,0.01295243,0.013507385
0,0.97463995,0.012968327,0.0123916995
0,0.9799575,0.009985214,0.010057202
0,0.9810057,0.009534744,0.009459569
0,0.97784424,0.011196503,0.010959215
0,0.75707954,0.09060952,0.15231092
0,0.6890013,0.14368027,0.16731845
0,0.9024414,0.04588412,0.051674616
0,0.97239196,0.014634858,0.0129732
0,0.97802496,0.011659377,0.010315643
0,0.9807331,0.010014773,0.00925211
0,0.965408,0.017829996,0.016761906
0,0.9708272,0.015397713,0.013775102
0,0.97853315,0.010810608,0.01065634
0,0.9790013,0.010942338,0.010056439
0,0.9738383,0.013272468,0.012889113
0,0.954408,0.022795174,0.022796772
0,0.97374725,0.013194575,0.013058307
0,0.9775775,0.011655738,0.010766768
0,0.97264075,0.0144659225,0.012893282
0,0.9119259,0.04154301,0.046531156
0,0.938809,0.030376542,0.030814491
0,0.9773373,0.012467224,0.010195637
0,0.9779435,0.011007608,0.011048741
0,0.9027195,0.04458231,0.052698318
0,0.56051964,0.14438282,0.29509747
0,0.9726591,0.013966304,0.013374634
0,0.8661142,0.06436592,0.06951982
0,0.9787562,0.011030365,0.010213251
0,0.9758694,0.012332427,0.011798119
0,0.9781739,0.011403662,0.010422321
0,0.9765473,0.011798795,0.011654125
0,0.5781588,0.15778099,0.26406023
0,0.9761973,0.011723696,0.012078965
0,0.9787172,0.01080256,0.01048026
0,0.9765893,0.012335839,0.011074723
0,0.8556295,0.06659276,0.07777782
0,0.9801431,0.010140824,0.009716172
0,0.9783463,0.010616521,0.01103703
0,0.9179737,0.04008546,0.04194081
0,0.96537054,0.018460132,0.016169377
0,0.47191322,0.19271189,0.33537486
0,0.9258429,0.035584047,0.038572963
0,0.97755873,0.011670709,0.01077065
0,0.9776778,0.010984233,0.011338089
0,0.82092494,0.080032125,0.09904309
0,0.9691258,0.015549686,0.0153243765
0,0.97265863,0.014074595,0.013266766
0,0.9632312,0.019022107,0.017746693
0,0.9803279,0.010460139,0.009211873
0,0.9057372,0.04235783,0.051904954
0,0.97804004,0.011283696,0.010676288
0,0.97746855,0.011108869,0.011422503
0,0.97820127,0.011379176,0.010419602
0,0.973126,0.013888822,0.012985367
0,0.8272477,0.07673641,0.09601601
0,0.64309525,0.14628215,0.21062265
0,0.9792919,0.011022441,0.009685739
0,0.978861,0.01109756,0.010041523
0,0.9748295,0.01324985,0.01192055
0,0.9746826,0.013648254,0.011669089
2,0.36942178,0.20105726,0.4295209
0,0.94111526,0.028366044,0.030518781
0,0.9768415,0.011847533,0.011310981
0,0.96358424,0.017994937,0.01842084
0,0.97092766,0.015549997,0.0135223875
0,0.53324276,0.17367756,0.2930798
0,0.97140646,0.014385909,0.014207695
0,0.9750196,0.013120241,0.011860178
0,0.96604234,0.018410468,0.015547098
0,0.97889197,0.010735382,0.010372598
0,0.9711151,0.014163112,0.014721767
0,0.85954374,0.06484674,0.07560959
0,0.9781084,0.011595832,0.01029579
0,0.9790651,0.010919385,0.010015395
0,0.97727686,0.011818384,0.0109048365
0,0.9249615,0.036652498,0.038386047
0,0.9723688,0.013889623,0.0137417875
0,0.9609423,0.020628434,0.018429168
0,0.9792352,0.010581946,0.010182888
0,0.9783812,0.011381792,0.010236987
0,0.97456396,0.01302943,0.012406704
0,0.97713834,0.011952434,0.010909215
0,0.9761389,0.012243741,0.011617346
0,0.97696847,0.012083538,0.010947965
0,0.9683377,0.01660906,0.0150533235
0,0.9781977,0.011411898,0.010390434
0,0.9513331,0.025570752,0.023096021
0,0.9794977,0.010732578,0.009769822
0,0.9775477,0.011360612,0.011091651
0,0.9710774,0.015346403,0.013576212
0,0.9745883,0.013374901,0.012036831
0,0.4271681,0.19347331,0.3793586
0,0.66622967,0.12104271,0.21272768
0,0.97467923,0.012480899,0.012839836
0,0.9779835,0.011841914,0.0101748705
0,0.974068,0.0143274665,0.011604723
0,0.9747515,0.01252206,0.012726473
0,0.976324,0.012565593,0.0111105
0,0.97840995,0.011097364,0.01049249
0,0.9776729,0.012091931,0.01023517
0,0.97719723,0.011818063,0.010984595
0,0.97583896,0.0123123145,0.011848827
0,0.5144577,0.1895526,0.29598963
0,0.97905475,0.011193007,0.009752247
0,0.97903365,0.011266373,0.009700011
0,0.96292263,0.018410617,0.018666865
0,0.97426766,0.013979424,0.01175288
0,0.9738118,0.01368324,0.012505025
0,0.8755638,0.05757498,0.06686118
0,0.9755791,0.012460271,0.011960708
0,0.97740585,0.011985234,0.010608905
0,0.9151639,0.04218911,0.042647105
0,0.98050374,0.00999587,0.009500308
0,0.77972823,0.09893582,0.121335834
0,0.98067,0.010265862,0.009064162
0,0.9794855,0.010896633,0.009617905
0,0.9727421,0.0136632165,0.013594656
0,0.96507716,0.017721916,0.017201046
0,0.9749641,0.0131253665,0.011910527
0,0.81299025,0.0847192,0.10229048
0,0.98007417,0.010316883,0.009609031
0,0.97804004,0.011283696,0.010676288
0,0.9788631,0.010695371,0.010441651
0,0.5708685,0.20103857,0.22809291
0,0.958303,0.02115569,0.020541271
0,0.9774333,0.011350443,0.011216083
0,0.9815672,0.009496131,0.008936516
0,0.96885484,0.016912056,0.014233266
0,0.9791838,0.010930053,0.0098861735
0,0.96193737,0.01996003,0.018102566
0,0.9770353,0.011828166,0.011136423
0,0.892484,0.052906882,0.054609135
0,0.9744903,0.013609145,0.011900734
0,0.9743938,0.013821743,0.011784463
0,0.9799447,0.010468703,0.009586665
0,0.973075,0.014443639,0.012481275
0,0.9789912,0.0111460425,0.009862875
0,0.9776929,0.011931696,0.010375457
0,0.67289174,0.13160506,0.19550316
0,0.97923726,0.010454016,0.010308793
0,0.97750235,0.012168101,0.010329548
0,0.45634985,0.21973321,0.3239169
0,0.97462267,0.013439157,0.011938325
0,0.98082334,0.010076417,0.00910012
0,0.9665251,0.016581727,0.016893381
0,0.9638465,0.018488076,0.017665388
0,0.977633,0.010461596,0.01190536
0,0.97162926,0.014532821,0.013837861
0,0.97997713,0.010517466,0.009505391
0,0.97541076,0.012705906,0.011883303
0,0.9802622,0.010163911,0.009573833
0,0.48232424,0.18756329,0.3301125
0,0.9724377,0.014183821,0.013378569
0,0.9792945,0.010697314,0.010008223
0,0.9723442,0.01423708,0.013418698
0,0.97727853,0.011701088,0.011020349
0,0.98125607,0.009453513,0.009290371
0,0.79930836,0.08902137,0.1116703
0,0.9761475,0.012183288,0.011669128
0,0.9538089,0.02206841,0.024122711
0,0.9760148,0.012440228,0.011544926
0,0.97737247,0.011552122,0.011075252
0,0.97613174,0.012710154,0.01115814
0,0.9524002,0.024887778,0.022712136
0,0.9737538,0.013593905,0.012652226
0,0.9512461,0.023808444,0.024945462
0,0.98020506,0.010361723,0.009433093
0,0.97767144,0.01134024,0.010988293
0,0.9774365,0.011985429,0.010578032
0,0.49037796,0.17731214,0.33230987
0,0.97882456,0.0111952275,0.009980149
0,0.9559572,0.02381635,0.020226607
0,0.92385864,0.035410635,0.040730778
0,0.48155203,0.18136838,0.33707976
0,0.9550476,0.021803277,0.023149107
0,0.9536468,0.02288566,0.023467671
0,0.9792835,0.010966503,0.009750117
0,0.97708756,0.011453553,0.011459043
0,0.9747849,0.012905595,0.012309655
0,0.97932464,0.011033588,0.009641838
0,0.9783761,0.011234148,0.010389675
0,0.5119782,0.19600356,0.2920182
0,0.9791259,0.010300867,0.010573271
0,0.92102385,0.04082925,0.038146902
0,0.86022663,0.060592398,0.07918101
0,0.97944814,0.01095188,0.0096000135
0,0.9746425,0.013374079,0.01198332
0,0.9766222,0.011583807,0.011794037
0,0.9673354,0.016779773,0.015884867
0,0.9777346,0.01186136,0.010403998
0,0.97584313,0.0131962225,0.010960606
0,0.9080546,0.04457898,0.047366433
0,0.9733548,0.012845042,0.013799978
0,0.6467126,0.12507495,0.22821248
0,0.9755791,0.012783603,0.011637233
0,0.9612605,0.020234894,0.01850462
0,0.92327535,0.04202351,0.034701236
0,0.9708508,0.015374946,0.0137742935
0,0.9280838,0.036096707,0.0358197
0,0.9734629,0.013745292,0.012791785
0,0.9761904,0.012220211,0.011589554
0,0.9735319,0.014322124,0.01214602
0,0.43966156,0.20488274,0.3554557
0,0.96785164,0.015748082,0.016400358
0,0.8832628,0.049686015,0.067051165
0,0.9769845,0.011941736,0.011073815
0,0.96693945,0.017020568,0.01604002
0,0.97819495,0.011357774,0.010447189
0,0.49443847,0.23115984,0.27440172
0,0.7090011,0.121384874,0.16961382
0,0.978675,0.011568429,0.009756442
0,0.9780158,0.011682495,0.010301796
0,0.97348666,0.014174606,0.012338598
0,0.9769366,0.012243086,0.010820412
0,0.74847573,0.110268876,0.14125532
0,0.97925335,0.010695457,0.010051233
0,0.9341854,0.03261021,0.033204533
0,0.9683058,0.016471386,0.015222722
0,0.9739028,0.013126398,0.012970738
0,0.97774225,0.011291267,0.0109665645
0,0.9788726,0.011096545,0.010030717
0,0.9798326,0.010476802,0.009690617
2,0.35950235,0.21997607,0.42052153
0,0.59346646,0.16152671,0.2450068
0,0.9787084,0.010882282,0.010409269
0,0.97962177,0.010528887,0.009849208
0,0.9679663,0.016829534,0.015204143
0,0.955067,0.021489417,0.023443526
0,0.6105598,0.1809394,0.20850079
