predicted_label,positive,neutral,negative,conflict,none
4,0.00097146805,0.0004767135,0.00068843784,0.0003708639,0.99749255
4,0.000685888,0.0005942887,0.000717184,0.00047856834,0.99752396
4,0.0009158667,0.00051206246,0.0006481461,0.00038353328,0.9975401
4,0.00091184024,0.000506048,0.00087823725,0.00038156105,0.9973224
4,0.00070313836,0.00067834306,0.000876366,0.0005201592,0.997222
4,0.100090615,0.027779752,0.29948053,0.029124187,0.5435251
4,0.0007233861,0.000667876,0.0009504299,0.00052754115,0.99713063
4,0.0007451633,0.00044482536,0.0007497514,0.00035767443,0.9977029
4,0.0007290034,0.0006432654,0.00083500106,0.0005148223,0.99727815
4,0.22166573,0.014287665,0.27218193,0.022233563,0.46963108
4,0.0010305141,0.00054769014,0.00084845704,0.00042957294,0.99714404
4,0.00078792725,0.0005481113,0.00067625544,0.00040916188,0.9975787
4,0.00089614326,0.00045197428,0.0006107487,0.00032973054,0.99771136
0,0.7152101,0.035310563,0.20156457,0.037711017,0.010203662
4,0.0011634316,0.0005999001,0.0008246849,0.00044282756,0.996969
4,0.0012023138,0.0005984233,0.00088678644,0.00043581834,0.9968768
4,0.0010030975,0.0004974191,0.00073908735,0.00037415104,0.9973861
4,0.0007089418,0.00058110495,0.0006156976,0.00042504168,0.9976691
4,0.00083918136,0.00047682537,0.00083090534,0.00037674836,0.9974764
4,0.0006922362,0.00058441196,0.00076021004,0.00046318502,0.99750024
4,0.0023462547,0.00059957034,0.0016391374,0.0005369335,0.99487805
4,0.0006962175,0.00047285034,0.0006583444,0.00037553965,0.9977971
0,0.8111996,0.022613237,0.11180803,0.02433685,0.03004238
4,0.0007787851,0.00057443103,0.00075424655,0.00043954657,0.9974531
4,0.00089758623,0.00064708816,0.0008892,0.00048284788,0.9970832
4,0.00072724867,0.00054641376,0.00060502393,0.00040163443,0.9977195
4,0.0011278887,0.00055876933,0.0008364931,0.00040561764,0.99707127
4,0.000782646,0.00059434416,0.0009478768,0.00046557075,0.99720967
4,0.0007470674,0.0004435258,0.0006229152,0.00033500578,0.9978513
4,0.1373681,0.013449645,0.2047382,0.017955132,0.626489
4,0.0006999747,0.0005508677,0.0006902546,0.00041665908,0.99764246
4,0.0009868093,0.00052936986,0.00080563367,0.00040629305,0.9972719
4,0.0007626965,0.00053839997,0.0006477954,0.0003985142,0.99765235
4,0.00077747053,0.0004788756,0.0006848402,0.00035432423,0.99770474
0,0.6567799,0.034280714,0.26094133,0.034760896,0.013236979
4,0.00090024504,0.00068433455,0.0008867403,0.0005131372,0.99701566
4,0.0007882504,0.00048086132,0.00064956374,0.0003696443,0.99771184
4,0.0009990119,0.00074779906,0.0012535395,0.00059817685,0.99640167
4,0.00087698933,0.0005101884,0.00068746525,0.00037891517,0.99754643
4,0.00088377326,0.00049113965,0.00095473905,0.00039325657,0.9972771
4,0.0006477642,0.0006313727,0.000915499,0.0004896277,0.99731565
4,0.0007355883,0.00056198606,0.0008931648,0.00042594434,0.99738324
4,0.00070509163,0.00051577523,0.0007341149,0.00038400397,0.997661
4,0.0011335424,0.000576403,0.000891657,0.000464331,0.9969339
4,0.00064848864,0.00052197196,0.0006409366,0.00038671985,0.99780184
4,0.0011994919,0.0004876672,0.0008158302,0.00039570982,0.9971012
4,0.00068144046,0.0006301675,0.00067655824,0.00048838253,0.99752355
0,0.55576116,0.03872533,0.35323277,0.040863886,0.011416922
4,0.000853461,0.0005115828,0.000679913,0.00038843084,0.99756634
4,0.0008022786,0.00048404452,0.0008369236,0.0003812708,0.9974955
4,0.00065713254,0.00070210814,0.00096369145,0.00058803364,0.9970889
4,0.00091833214,0.0004322079,0.00076222426,0.00034504948,0.99754214
4,0.0007281821,0.000591812,0.0007983522,0.00045769362,0.99742407
4,0.0008321425,0.0006188527,0.00080478174,0.0004735688,0.99727046
4,0.0008742016,0.00047515347,0.0008126287,0.00037462197,0.99746364
4,0.00084267685,0.000452962,0.00064738013,0.00034131293,0.99771565
4,0.00079583976,0.0005250614,0.00068726,0.0004121266,0.99757963
4,0.0007823654,0.000529978,0.00064800144,0.0003897321,0.9976501
4,0.00079014513,0.00055423385,0.0008126818,0.00041194036,0.99743074
4,0.00090737705,0.0005206133,0.00073126605,0.00041233064,0.9974283
2,0.18795356,0.043463502,0.67782557,0.047748167,0.04300902
4,0.00072347507,0.0006456697,0.0009883236,0.0005074693,0.997135
4,0.000695662,0.0004978289,0.00056415115,0.00037162635,0.9978708
4,0.00065830804,0.0005321421,0.00071493525,0.00040180184,0.9976928
4,0.00089006865,0.0006604092,0.0009804192,0.00051003956,0.9969591
4,0.0007301441,0.00054092903,0.000643547,0.00040738698,0.9976781
4,0.0011204729,0.0006161205,0.00089297525,0.00045230502,0.9969182
4,0.0009830465,0.0005186425,0.0006832947,0.00039358714,0.99742126
4,0.000768438,0.0006426932,0.0008177589,0.000495008,0.9972762
4,0.00088091975,0.0005379899,0.0006803167,0.00040098038,0.99749976
4,0.00077483646,0.0007861101,0.0010624817,0.00057568034,0.9968008
4,0.00070545153,0.00058551296,0.00070661475,0.00045216008,0.99755013
4,0.0007144064,0.0005336459,0.000665099,0.0004048482,0.9976819
4,0.0007051135,0.00045564733,0.0006191759,0.00034406927,0.99787605
4,0.000833023,0.00076392747,0.00081160635,0.0006023816,0.996989
4,0.00073089753,0.0005306244,0.0008146733,0.00041319392,0.9975107
4,0.0039791954,0.0011446544,0.0039631827,0.0009467199,0.9899661
4,0.00071044394,0.0006135278,0.00077796896,0.00046680027,0.9974312
4,0.0007494444,0.000502939,0.0006184536,0.00037294553,0.99775606
4,0.00088224106,0.00058574276,0.0010159569,0.0005351825,0.99698097
4,0.0009033845,0.00070615934,0.00091984414,0.00051476096,0.9969558
4,0.0008032976,0.00052146945,0.00068889896,0.00040046792,0.9975859
4,0.000826627,0.0004859652,0.00068044296,0.00036283646,0.9976444
4,0.00071573205,0.0006680652,0.0007679676,0.0005050743,0.9973433
4,0.00083096954,0.0005773324,0.0006862197,0.0004552113,0.9974503
4,0.00087932416,0.00061092025,0.0006879821,0.0004466422,0.9973751
4,0.0006856025,0.0005585597,0.0006160462,0.00040638683,0.99773335
4,0.00080720533,0.0005673333,0.0007041996,0.0004347944,0.9974864
4,0.0007660713,0.0005640817,0.0008075633,0.00044638457,0.9974161
4,0.001071678,0.0010012897,0.0013382058,0.0008610534,0.9957276
4,0.00072478066,0.00046223236,0.00064509606,0.00035783547,0.9978098
4,0.00088283396,0.00060086657,0.00081822544,0.00045159063,0.99724627
4,0.0007623177,0.00055948977,0.00089616084,0.00043801923,0.99734426
4,0.00081972027,0.0007078895,0.0009196783,0.0005427839,0.99701
4,0.00085146027,0.0007175305,0.0010310204,0.0005859613,0.9968141
4,0.00089922687,0.0006976575,0.0010535474,0.0005237551,0.99682593
4,0.011016624,0.0014739495,0.004601614,0.0014248741,0.981483
4,0.0008226343,0.00057582994,0.0007984515,0.00046092254,0.99734235
4,0.0008142734,0.0005657249,0.0007503555,0.00043278074,0.99743694
0,0.4945702,0.017357493,0.2974074,0.027000682,0.16366418
4,0.00093108474,0.00042887466,0.000784913,0.00034814412,0.99750686
4,0.00075386395,0.00064063654,0.00082505384,0.0005255208,0.99725485
4,0.0008092822,0.0007873646,0.0011480986,0.0006227147,0.9966325
4,0.00075694156,0.00060608744,0.0007257317,0.00046799576,0.9974431
4,0.0007439012,0.00049272866,0.0006203979,0.00036364046,0.9977794
2,0.2172654,0.033571515,0.627529,0.043503948,0.07813003
4,0.000901931,0.0005357141,0.00068698777,0.00039382835,0.99748164
4,0.00075484783,0.00052301364,0.00070258067,0.00040482698,0.9976149
4,0.00065007166,0.00059623184,0.0007367035,0.0004519903,0.99756485
4,0.0012423339,0.0008947321,0.0011009912,0.00069808547,0.99606377
4,0.0007500782,0.0006499597,0.0006968247,0.0004937381,0.99740934
4,0.000864487,0.0004858102,0.0006854743,0.0003820104,0.9975821
4,0.00094834284,0.00042913077,0.0006989955,0.0003325576,0.99759114
4,0.0007716026,0.0005471657,0.00068016915,0.0004226647,0.9975782
4,0.00087959,0.00057927123,0.0006892811,0.00042799415,0.9974236
4,0.0007855582,0.00076884666,0.0008623037,0.00058040355,0.9970028
4,0.00089758623,0.0005305864,0.0006468093,0.00040356972,0.9975215
4,0.0008197254,0.00070435175,0.0010245254,0.00054367573,0.9969078
4,0.00066659634,0.00056589214,0.00078638794,0.00041504618,0.99756575
4,0.0006559655,0.0006389991,0.0008712327,0.0004914929,0.99734235
4,0.00090766523,0.0007931387,0.001091639,0.00063448696,0.99657315
0,0.37184015,0.018069096,0.3528948,0.024487618,0.2327082
4,0.0007662341,0.00049808813,0.0007022333,0.00037864156,0.9976548
4,0.00081848376,0.000581627,0.00067915866,0.00042557527,0.997495
4,0.0017197846,0.00052178884,0.0014743179,0.0004479193,0.99583644
0,0.8056196,0.023402568,0.110493004,0.02834948,0.032135423
4,0.00091202767,0.0005539876,0.000700665,0.00041078677,0.9974227
4,0.00071924704,0.00046758133,0.00071082753,0.00036873957,0.99773383
4,0.0008527625,0.0006566533,0.0008997261,0.000480367,0.99711066
4,0.0013205815,0.001180198,0.0021648605,0.0009899451,0.99434453
4,0.0014319741,0.00072604977,0.0012759133,0.0006042887,0.99596167
4,0.0012443176,0.0005255897,0.0010454843,0.00040101024,0.9967837
4,0.000707928,0.0005758467,0.0007527228,0.0004356062,0.99752784
4,0.0008614608,0.0007080063,0.0010330493,0.0005387338,0.9968588
4,0.00065544795,0.00061527174,0.00080725225,0.0004707366,0.99745125
4,0.0010294851,0.0004557069,0.00074828457,0.00033707215,0.9974294
4,0.00077504973,0.0006577715,0.00077884196,0.00050434266,0.9972839
4,0.0009985081,0.0005183045,0.00069725973,0.00037857224,0.99740744
4,0.0011601325,0.00048245248,0.0010752663,0.0003893302,0.996893
0,0.60183066,0.041394796,0.30405873,0.044575196,0.0081405435
4,0.000988368,0.00047455076,0.00082551973,0.0003862009,0.9973252
4,0.0009123338,0.0004074484,0.00067004573,0.00033250178,0.9976776
4,0.0009848725,0.00047761132,0.00067525974,0.00036634944,0.9974959
4,0.00083487807,0.00046917016,0.000607056,0.0003612375,0.99772763
4,0.000691128,0.0006541363,0.0008055577,0.0005043268,0.9973446
4,0.0008376295,0.0005164816,0.0008456563,0.00036888293,0.9974312
4,0.0008022304,0.0006362867,0.0010854844,0.0005046645,0.9969714
4,0.00079909025,0.00056622416,0.000720458,0.00043486425,0.9974793
2,0.2550937,0.05634191,0.6025826,0.07649299,0.009488662
4,0.0007996922,0.00048517794,0.00062958,0.00037028608,0.99771523
4,0.0007614944,0.00063473935,0.0008213205,0.00046103157,0.9973213
4,0.00070971664,0.00047813362,0.00061512983,0.00036713443,0.99783
4,0.0007177847,0.00051727594,0.00067030493,0.00039087332,0.99770385
4,0.0009558801,0.00047028155,0.00064959907,0.0003666829,0.99755776
0,0.738551,0.030913895,0.1848033,0.033358574,0.012373353
4,0.0006561835,0.0005386973,0.00064051495,0.00039127108,0.9977733
4,0.0015482431,0.00049085356,0.00081293675,0.0003725298,0.9967756
4,0.00092117814,0.00049724145,0.0007292332,0.0003705436,0.99748164
4,0.00078698207,0.0004962102,0.0006111286,0.00036760286,0.9977381
4,0.0057816226,0.001038596,0.0029580838,0.0009013571,0.98932046
0,0.6855648,0.035503846,0.22822219,0.0373251,0.013383973
4,0.00083007646,0.00087257155,0.0011814779,0.0006784175,0.99643725
4,0.00063502154,0.00059906224,0.00080592645,0.00044586335,0.997514
4,0.00080015016,0.000561309,0.0007268288,0.0004308198,0.9974807
4,0.00087709515,0.0007112609,0.00075848907,0.00047816988,0.99717486
2,0.26484156,0.05304654,0.6016995,0.07179582,0.008616601
4,0.00074117625,0.00062595797,0.00069506984,0.00045965417,0.99747837
4,0.0007386103,0.00051006925,0.000762595,0.00040309952,0.9975859
4,0.0006586185,0.00066780526,0.0006862818,0.00051022443,0.9974769
4,0.0007073777,0.00057992106,0.00068776624,0.00044406712,0.9975811
4,0.00083867094,0.0006634099,0.0008894883,0.00048773742,0.9971207
4,0.00082327006,0.0005745022,0.00074977824,0.00042649716,0.99742603
4,0.0015374593,0.0005495789,0.0009976518,0.00047029793,0.9964449
