predicted_label,None,Positive,Negative
0,0.9963351,0.0031562597,0.00050871336
0,0.9991387,0.00032539526,0.00053599005
0,0.999324,0.00037175912,0.00030388948
0,0.9989725,0.000745604,0.0002818216
0,0.9935563,0.0009420771,0.0055017257
0,0.99905586,0.00020212865,0.0007422174
0,0.9991635,0.0002445363,0.0005919015
0,0.999194,0.00030500264,0.00050099246
1,0.0032794927,0.99386173,0.0028588846
0,0.9991315,0.00040513152,0.000463248
0,0.9989739,0.00076437596,0.00026154798
0,0.9988587,0.00090145075,0.00024003533
0,0.8555181,0.1398362,0.0046455357
0,0.999204,0.0002494835,0.0005466428
0,0.99938464,0.0003194983,0.00029564436
0,0.9989887,0.0006845614,0.0003266704
0,0.99819535,0.0011679226,0.00063676195
0,0.9991045,0.00032734682,0.0005684658
0,0.9990686,0.00042258346,0.0005089211
0,0.99908155,0.0005838502,0.00033460345
0,0.95063096,0.016662613,0.03270655
2,0.03496471,0.008543767,0.9564915
0,0.99292785,0.0010301068,0.006042081
0,0.99401796,0.0021627073,0.0038195208
0,0.9798375,0.0025280947,0.017634466
0,0.9972367,0.00033937392,0.0024240676
0,0.99609566,0.0003367634,0.0035675976
0,0.99797976,0.00046398726,0.0015562332
0,0.9874869,0.011623983,0.00088901166
0,0.9991116,0.0006246579,0.0002635654
1,0.003926143,0.98860186,0.007472064
0,0.99785364,0.00186307,0.00028351668
0,0.99872625,0.0008340107,0.00043967573
0,0.9990301,0.00037869863,0.00059104717
0,0.9989711,0.0005079075,0.0005211225
0,0.99904865,0.0006190377,0.00033219624
1,0.033706833,0.963695,0.0025982265
0,0.9991663,0.00037735913,0.000456423
1,0.006863395,0.98757756,0.005559074
0,0.9985743,0.0011914201,0.00023436605
2,0.016582938,0.017893456,0.96552366
0,0.9971217,0.0005056357,0.0023726418
0,0.99733716,0.0005439781,0.0021190592
0,0.9965575,0.0007636602,0.0026788502
0,0.9977828,0.0008689562,0.0013480881
2,0.017946435,0.02438936,0.9576644
0,0.99920493,0.00019229087,0.0006026258
0,0.99911404,0.0003083017,0.0005775144
0,0.991543,0.0053452197,0.003111861
0,0.99889773,0.00044362058,0.00065898424
0,0.9993646,0.000324543,0.00031096785
0,0.99904966,0.0006296154,0.0003205186
0,0.8349628,0.08274632,0.08229095
0,0.9989362,0.00023707101,0.00082652416
0,0.99908817,0.00023983831,0.0006721315
0,0.99915534,0.0004121282,0.0004323678
1,0.0017811708,0.99513334,0.0030852966
0,0.9990234,0.00059509795,0.0003815858
0,0.9987829,0.000893782,0.00032345968
0,0.99822485,0.001507797,0.00026710925
0,0.9754047,0.015841043,0.008754163
1,0.016515711,0.8552511,0.1282331
1,0.011160732,0.8246834,0.16415589
1,0.012576059,0.9276039,0.059820134
0,0.9986182,0.0009809169,0.00040096432
0,0.9990925,0.0003697085,0.0005376288
0,0.9992306,0.0003643222,0.0004049961
0,0.999062,0.0006368919,0.00030109446
0,0.99131286,0.0074167587,0.0012703949
0,0.9989096,0.0008052044,0.00028516757
1,0.0067879707,0.9855361,0.007675965
0,0.99854195,0.0011994786,0.00025855043
0,0.9838355,0.006126329,0.010038277
0,0.9988587,0.00020610409,0.000935184
0,0.9990911,0.00023591043,0.0006730969
0,0.9989119,0.00029284833,0.00079534587
1,0.0065385625,0.99163055,0.0018309918
0,0.99879104,0.00081775035,0.00039143197
0,0.9992126,0.00034757334,0.00043962942
0,0.997877,0.0018643665,0.00025867595
0,0.92387646,0.026767077,0.04935651
0,0.99253076,0.00056475675,0.0069044624
0,0.9963355,0.00037647612,0.0032877568
0,0.9956517,0.00072479143,0.0036233922
1,0.070300214,0.92789936,0.0018004873
0,0.9992602,0.00035277926,0.0003867855
0,0.999286,0.0004624345,0.00025143687
0,0.99863434,0.0011327534,0.00023287043
0,0.6084962,0.38953778,0.0019660618
0,0.9993035,0.00028439218,0.00041221073
0,0.9993694,0.0003132404,0.00031763082
0,0.9990811,0.0006786022,0.00024039524
0,0.99500334,0.0036797996,0.0013168585
0,0.9990434,0.00035436443,0.00060220005
0,0.9992445,0.0003727652,0.00038270827
0,0.9984891,0.0010485593,0.00046258094
2,0.0630653,0.005756751,0.9311781
2,0.05569265,0.0060454635,0.9382618
0,0.99849766,0.00018926346,0.0013131126
0,0.9989529,0.00023808969,0.00080896163
0,0.99179935,0.007813536,0.00038735027
0,0.9993331,0.00029131715,0.0003757641
0,0.9994013,0.0002988798,0.00030001986
1,0.43554828,0.55998373,0.004468005
0,0.97330815,0.010400234,0.01629164
2,0.010487648,0.020505203,0.9690072
0,0.9988396,0.00023184929,0.0009285823
0,0.9967922,0.00082289724,0.0023847194
1,0.011245521,0.98466194,0.0040924423
0,0.9993112,0.00019827984,0.00049058185
0,0.9994108,0.00024191425,0.00034726522
0,0.9992869,0.00045231797,0.00026102597
0,0.99779844,0.0016134509,0.0005880948
0,0.99928504,0.00039750474,0.00031771325
0,0.9988115,0.00082535646,0.0003630119
0,0.8771471,0.1196368,0.0032161993
0,0.99565446,0.0020407022,0.0023050106
2,0.0663695,0.09768164,0.8359488
0,0.99910635,0.0002339288,0.0006599874
1,0.40675333,0.5343815,0.05886514
1,0.23641011,0.76117533,0.0024146342
0,0.99926126,0.00036600282,0.00037280432
0,0.99930876,0.00040045075,0.00029077783
0,0.9989277,0.0007971144,0.0002753058
0,0.99592704,0.0028303259,0.001242584
0,0.99923265,0.0004198673,0.0003477146
0,0.9993908,0.00032229052,0.00028709215
0,0.9989948,0.0007384702,0.00026660535
2,0.009601231,0.06593536,0.92446345
1,0.023591908,0.5586666,0.41774148
0,0.99813247,0.00018853422,0.0016788607
0,0.9982539,0.0004152035,0.0013309777
0,0.99276453,0.0051549226,0.0020804047
0,0.9794444,0.01580274,0.004752766
0,0.9993288,0.0002970575,0.0003738113
0,0.99874103,0.0009926471,0.00026643684
0,0.8645001,0.1324982,0.0030017055
1,0.005795144,0.8839421,0.11026279
0,0.99878764,0.0006209985,0.0005914379
0,0.55957013,0.4350298,0.0054000043
0,0.97574335,0.01087671,0.013379896
2,0.012566792,0.027281895,0.9601512
0,0.99912727,0.00024043766,0.00063223275
0,0.99868864,0.0004124677,0.00089878787
1,0.015582241,0.98210514,0.00231249
0,0.9992931,0.00029308893,0.00041383278
0,0.9993146,0.00037416012,0.00031099428
0,0.99889195,0.00088117225,0.00022694554
1,0.37907207,0.6174321,0.0034957328
0,0.9990925,0.00043800042,0.00046928608
0,0.9992593,0.0003425576,0.0003983512
0,0.9982391,0.0014812573,0.00027968874
0,0.99759346,0.0016226176,0.0007841372
0,0.99918634,0.00033542456,0.0004781737
0,0.9992574,0.00038058875,0.0003619824
0,0.9991392,0.00056440243,0.0002961701
0,0.9656756,0.006673657,0.027650747
2,0.00946994,0.030809319,0.9597208
0,0.9974884,0.00056758954,0.0019442186
0,0.99789983,0.00072804006,0.0013719696
0,0.98990095,0.009025128,0.0010738045
0,0.9993651,0.00029930484,0.00033555733
0,0.9993288,0.00040872177,0.00026259446
0,0.9987567,0.0010178431,0.00022523465
0,0.9939454,0.0053444067,0.0007103911
0,0.9992983,0.00033422332,0.00036760882
0,0.9993774,0.000394219,0.00022854996
0,0.9986267,0.001154208,0.00021878217
1,0.041519944,0.9566967,0.0017834927
0,0.9991668,0.00044689764,0.00038606688
0,0.99926686,0.00036518904,0.00036803362
0,0.99828494,0.0014362193,0.0002787413
0,0.9978813,0.0018454809,0.00027332493
0,0.9992274,0.00035706288,0.00041564624
0,0.9992974,0.00038004338,0.00032257126
0,0.99882853,0.00090018444,0.00027118393
0,0.9905383,0.008983844,0.00047802716
0,0.9993146,0.00029295534,0.00039225727
0,0.9991949,0.0005216456,0.00028364407
0,0.9983758,0.001373597,0.0002509259
2,0.06479937,0.016227815,0.9189729
0,0.99890864,0.00020648577,0.0008849084
0,0.99092144,0.00052246155,0.008556035
0,0.99905586,0.00028551862,0.00065851933
2,0.0653786,0.026377933,0.90824336
0,0.99655133,0.0007158467,0.0027328597
0,0.9956768,0.0010156604,0.0033073092
0,0.9959641,0.0009272911,0.0031086053
0,0.9974689,0.0020630478,0.0004682346
0,0.99930924,0.00033547258,0.0003551605
0,0.99929506,0.0004384221,0.0002666717
1,0.022345431,0.9711425,0.0065120654
1,0.0069595966,0.9909689,0.0020715452
0,0.9987153,0.0008351512,0.00044971786
0,0.99883145,0.00068722665,0.00048118242
0,0.9970794,0.0026265695,0.0002940419
1,0.00440496,0.99379444,0.001800636
0,0.9992474,0.00037873365,0.00037381792
0,0.99920785,0.00051379995,0.00027855634
0,0.99816626,0.0015661281,0.0002674582
0,0.9959517,0.0025521517,0.001496208
0,0.99909633,0.0002782131,0.0006255754
0,0.99928504,0.0002596183,0.00045551918
0,0.9985501,0.00089468475,0.0005553587
0,0.99828905,0.0008614428,0.0008494792
0,0.9988487,0.0003472889,0.000803926
0,0.99889296,0.00044479294,0.000662254
0,0.999094,0.0005381782,0.00036804413
2,0.008900675,0.01572008,0.9753793
0,0.9956013,0.0007501963,0.0036485405
0,0.9915634,0.00162783,0.006808906
0,0.99629515,0.0007906657,0.0029142327
0,0.9829577,0.016491292,0.0005510918
0,0.9992502,0.0003604629,0.00038943748
0,0.9991969,0.00051282014,0.00029030733
0,0.99890053,0.0007804877,0.00031908817
0,0.9966914,0.0020533355,0.0012551165
0,0.998993,0.000400564,0.0006063897
0,0.9991454,0.00042522108,0.0004294673
0,0.9989167,0.00065142236,0.00043175754
0,0.9957452,0.0020885782,0.0021660274
0,0.9990659,0.00025670772,0.00067733525
0,0.99910015,0.00034897367,0.00055104267
0,0.99921644,0.00033849696,0.0004452738
1,0.0031452505,0.9942051,0.0026494681
0,0.99916106,0.00026074628,0.00057809
0,0.9992688,0.00043211243,0.0002992874
0,0.99839485,0.0012890317,0.00031621873
0,0.9435893,0.055312894,0.0010978855
0,0.9990591,0.0003343288,0.00060637126
0,0.99940264,0.00031891506,0.00027845913
0,0.9991988,0.0005404003,0.00026078164
0,0.97407025,0.024173463,0.0017561847
0,0.82428753,0.17379798,0.0019145181
1,0.0065710153,0.98981315,0.003615786
1,0.004543632,0.9914863,0.0039701797
0,0.99096096,0.003439041,0.005600025
